track_names,embedding_dim_1,embedding_dim_2,embedding_dim_3,embedding_dim_4,embedding_dim_5,embedding_dim_6,embedding_dim_7,embedding_dim_8,embedding_dim_9,embedding_dim_10,embedding_dim_11,embedding_dim_12
"Cello Concerto No. 1, Op. 107: 1. Allegretto | Verdi: La traviata, Act 1: Prelude | Carmen Suite No. 1: 5. Les toréadors | Jeux d’eau, M 30 | Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",0.30844238,-0.33606157,-0.21505947,-0.13984202,-0.29780963,0.35626015,0.14246371,0.553829,-0.08926841,0.2830048,-0.25516996,-0.17410597
"Symphony No. 3 in C Minor: II. Andante ma non troppo | Violin Concerto in D Major, Op. 61: I. Allegro ma non troppo (Cadenza: Kreisler) | Turandot, Act III: Nessun dorma! | Lullaby | Mozart / Arr. Grieg for Two Pianos: Piano Sonata No. 16 in C Major, K. 545 ""Semplice"": I. Allegro (Live)",0.19698155,-0.3974909,-0.26905409,-0.5275218,-0.28129447,0.21761258,0.27373546,0.4018253,-0.10857398,0.20299897,-0.13027969,0.14029887
"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto | May it Be | Serenade No. 10 in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio | Gounod: Messe solennelle de Sainte Cécile: IV. Offertorium | Canticum in nativitatem Domini, 'Frigidae noctis umbra': Marche",0.41576615,-0.43288898,-0.34559003,-0.15846159,-0.3282863,0.1750225,0.10163595,0.36294678,-0.06888324,0.38362214,-0.24845614,0.03311765
"Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus) | Scriabin: 24 Preludes, Op. 11: No. 21 in B-Flat Major | Tales of Hoffmann: Barcarolle | Peer Gynt, Op. 23 / Act III: Solveig's Song (Arr. for Cello and Piano by Georg Goltermann) | Cello Concerto in A Minor, Op. 129: II. Langsam",0.11761633,-0.28742728,-0.49196628,-0.1604061,-0.25208977,0.28094938,0.26687893,0.56734705,-0.23127727,0.12562673,-0.11939324,-0.12913658
"Goldberg Variations, BWV 988: Aria da capo - 1981 Version | Dawn - From ""Pride & Prejudice"" Soundtrack | Wrecking Ball - Solo Piano Version | Cello Sonata in B-Flat Major, Op. 46: II. Andante sostenuto | La Petite Pince-Sans-Rire: 21ème ordre, 4ème livre",0.23370656,-0.34469587,-0.35483584,-0.30217594,-0.35398647,0.28476134,0.16716966,0.51124173,-0.063296385,0.24332365,-0.21509334,0.06449662
"Schumann: Davidsbündlertänze, Op. 6, Heft II: No. 14, Zart und singend | Experience - Solo Piano | Lohengrin, WWV 75: Prelude To Act I | Losar | Rainy Day",0.18851319,-0.33752435,-0.15639122,-0.28773338,-0.33385134,0.5327414,0.20691803,0.44312683,-0.08485151,0.258765,-0.17405525,-0.06626032
A Thousand Years - Piano Version | Air on a G String | Mother's Pride | Concertino bianco: 1. Con intenerimento | Méditation de Thaïs (Arr. Cullen for Cello and Orchestra),0.24103136,-0.2760057,-0.37729582,-0.3135596,-0.2478659,0.2959556,0.29156134,0.570939,-0.13296174,0.18149221,-0.107891396,-0.052797344
"Maniac - Symphony Orchestra Version | Canon in D | My fellow creatures | Scheherazade: The Young Prince | The Planets, Op. 32: II. Venus, the Bringer of Peace",0.38820904,-0.23750079,-0.38720635,-0.27676457,-0.20753424,0.40084648,0.25234812,0.4190346,-0.13875514,0.27028814,-0.14494264,-0.10012348
"Pelléas et Mélisande Suite, Op. 80: III. Sicilienne. Allegretto molto moderato | Menuet No. 5, Op. 11 | Cantata, BWV 159: Es ist vollbracht (Arr. Ólafsson for Piano) | Plus tôt (String Quartet Version) - Spotify Singles | Respiro 1",0.34566206,-0.20973535,-0.37225407,-0.36363623,-0.26024535,0.38820687,0.1825968,0.44830742,-0.036130868,0.26365247,-0.20256026,0.033500947
"The Poetry of Earth (Geophony) | Running Up That Hill | Orff: Carmina Burana, Introduction, Fortuna Imperatrix Mundi: O Fortuna | Teardrop | Keyboard Sonata in E-Flat Major, F. 5: II. Largo",0.1744775,-0.37618017,-0.25393134,-0.5181494,-0.29220888,0.24514215,0.20748457,0.4088594,-0.060830217,0.2639349,-0.1899219,0.17308193
"Lakmé / Act 1: Viens, Mallika, ... Dôme épais | A la manière de. . . Chabrier | Wasserklavier | Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto | Piano Concerto No. 21 in C Major, K. 467: II. Andante",0.31428176,-0.31875074,-0.31078967,-0.358598,-0.22926864,0.10888097,0.40491906,0.4625747,-0.15194501,0.31844714,-0.07770656,-0.039420992
"Cello Concerto in C Minor, RV 401: II. Adagio | Mozart: Piano Concerto No. 21 in C Major, K. 467: II. Andante | Rodrigo: Concierto de Aranjuez: II. Adagio | String Quintet in E Major, G. 275: III. Menuetto | Flowers",0.25925532,-0.47167036,-0.2816626,-0.05047782,-0.3150325,0.10593069,0.22130701,0.62480235,-0.18501996,0.054276958,-0.09627613,-0.17934059
"Confesión - From ""A Cielo Abierto"" Soundtrack | Gnossienne No. 1 - Excerpt | Piano Concerto No. 1 in G Minor, Op. 25, MWV O7: II. Andante | Pièces de viole, Livre 2 - Suite No. 3 in D Major: No. 63. Les Voix Humaines (Lentement) | Piano Sonata No. 12 in F Major, K. 332: II. Adagio",,,,,,,,,,,,
"Watermark | drivers license (arr. string quartet) - Inspired by ‘Bridgerton’ | Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": II. Andante | Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth. | Cavalleria rusticana: Act I: Intermezzo sinfonico",0.20377219,-0.21901685,-0.50347733,-0.17031553,-0.2729705,0.26357862,0.2836699,0.61092275,-0.13175654,0.090803616,-0.04749881,-0.049685054
I Don't Care | LA FAMA | Miserere Mei | Give Me Everything (Arr. Piano) - Inspired by ‘Bridgerton’ | Anti-Hero,0.19146073,-0.4964735,-0.5546953,0.029848699,-0.18960501,0.09796962,0.07331335,0.5147926,-0.2567057,-0.10832494,-0.056550417,-0.10730588
"Concerto en ré mineur, BWV 974: II. Adagio | The Gadfly Suite, Op. 97a: X. Nocturne - Live | Les petits riens, K. Anh. 10/299b: Gavotte | Ständchen, D. 889 | The Garden",0.26466116,-0.29518065,-0.37708196,-0.15595813,-0.2678183,0.26603144,0.22937739,0.66471285,-0.12259072,0.035433,-0.080509044,-0.1287899
"Goldberg Variations, BWV 988: Var. 21 | Ciaccona (I) | Symphony in G Major, Bryan G6: II. Andante molto grazioso | Chasing Yesterdays | Goldberg Variations, BWV 988: Aria",0.32738683,-0.32282594,-0.24886149,-0.24512123,-0.34383062,0.3282092,0.16501722,0.5055228,-0.040102225,0.30797642,-0.24524634,-0.035450496
"Chansons grises: V. L'heure exquise | La traviata, Act I: Libiamo ne' lieti calici ""Brindisi"" | Chopin: Piano Concerto No. 1 in E Minor, Op. 11: II. Romance. Larghetto | Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13, Waltz of the Flowers | Northern Lights",0.28999498,-0.42105004,-0.20262502,-0.17649618,-0.2895533,0.054336533,0.2651552,0.5758283,-0.11408719,0.34618536,-0.17932758,-0.1127576
"Massenet: Thaïs, Act 2: Méditation | The Sleeping Beauty - Ballet, Op.66 (1987 - Remaster): No. 17 - Panorama (Act II) | Schwanengesang, S. 560: Schubert - Schwanengesang, S. 560/R. 245: No. 7, Standchen (Leise flehen meine Lieder) [After F. Schubert] | Espresso | Canon and Gigue in D Major - Arr. Max Seiffert",-0.03930396,-0.24769649,-0.52055204,-0.25409943,-0.32819003,0.27102393,0.34017646,0.51025033,-0.17241937,0.04683999,0.0350934,0.10568166
Love Me Like You Do | As It Was | Concierto de Aranjuez for Guitar and Orchestra: 2. Adagio | She (Arr. for Cello and Orchestra by Martin Ulikhanyan) | Nobody Knows the Trouble I've Seen,0.23836097,-0.18319976,-0.4389903,-0.39024535,-0.21511802,0.3319728,0.26200575,0.5602893,-0.068732694,0.11457903,-0.07128013,0.05129948
"Khachaturian: Spartacus (Highlights from the Ballet): Adagio of Spartacus and Phrygia | Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro | Morgen, Op. 27 No. 4 (Arr. Reger for Piano) | Rêverie, L. 68: Rêverie | Cançoneta for Violin and Orchestra",0.36041933,-0.26409474,-0.3196905,-0.10824593,-0.31047854,0.28842062,0.1578152,0.56775796,-0.050438177,0.2889677,-0.23687433,-0.13205627
"Gardermoen | Despacito | Spartacus: Adagio of Spartacus and Phrygia | Andante festivo, JS 34b (Version for String Orchestra & Timpani) | Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": IV. Largo",0.3279575,-0.3880876,-0.20414445,-0.10972048,-0.31432673,0.022101143,0.2563977,0.56979454,-0.079872474,0.3775279,-0.18887201,-0.11765882
"VIRGO “The Perfectionist” | Recorder Concerto in C Major, TWV 51:C1: IV. Tempo di Minuet | Water Music Suite No. 1 in F, HWV 348: II. Menuet 1 | Symphony in D Major, F. 29: II. Andante grazioso | positions - Bonus Track",0.28580728,-0.61867595,-0.17305431,-0.3691684,-0.3522731,0.012392535,0.15025853,0.20042846,-0.13365556,0.3064801,-0.20104155,0.17352378
"Lully: Ballet des muses, LWV 32: Air. ""Trop indiscret Amour"" (Euridice) | Matthäus-Passion, BWV 244: Erbarme dich mein Gott | Symphony No. 5 in E Minor, Op. 64: II. Andante cantabile con alcuna lizenza - Moderato con anima - 2021 Remastered Version | Spring 1 - 2012 | Après un rêve, Op. 7, No. 1 (Arr. for Cello and Piano)",0.2639617,-0.30886027,-0.36325547,-0.24538961,-0.21156925,0.25220835,0.24615942,0.59520996,-0.17373782,0.18796685,-0.17649157,-0.15117322
"River Flows In You | Memory - Harpa Sessions | Concerto for 2 Violins in D Minor, BWV 1043: Largo ma non tanto | 8 Pièces brèves, Op. 84: No. 5, Improvisation in C-Sharp Minor | On the Nature of Daylight - Orchestral Version",0.3497161,-0.25046134,-0.42591593,0.03535159,-0.24165906,0.27749622,0.15569285,0.6064048,-0.14167234,0.076651864,-0.14099087,-0.24314268
"Prelude in C Major, BWV 846 | Movement, Before All Flowers - Edit | Dido and Aeneas, Z. 626: When I am laid in earth, ""Dido's Lament"" (arr. L. Stokowski) | Señorita | 12 Études, Op. 10: No. 3 in E Major ""Tristesse""",0.1776116,-0.30155417,-0.30539897,-0.2835536,-0.21528988,0.39811477,0.17463148,0.6215425,-0.14007229,0.12219308,-0.1823952,-0.1198843
"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude | Première Suite: Prélude | We Contain Multitudes — piano reworks | Requiem: II. Dies Irae | If I Ain't Got You",0.24392594,-0.47995234,-0.45897093,-0.021167874,-0.18312092,0.09051917,0.23837931,0.47081345,-0.34866527,0.037297986,-0.05932191,-0.22879836
"The Piano Duet | Nocturnes, Op. 27: No. 2 in D-Flat Major | Abdelazer, Z.570: 2. Rondeau | I Will Always Love You | Still",0.15331681,-0.287281,-0.23165365,-0.5145933,-0.19853476,0.45434847,0.09795211,0.46228254,-0.04915589,0.1950697,-0.24605775,0.07302562
The Lark Ascending | Shake It Off | Lakmé / Flower Duet: Dôme épais le jasmin ... Sous le dôme épais | Dancing in the Moonlight - Piano Version | Killing Me Softly With His Song,0.21201633,-0.4990624,-0.13504244,-0.2190052,-0.33950764,0.049399726,0.16982692,0.54825175,-0.086168565,0.3474766,-0.25237018,-0.028343061
Dancing On My Own | Vaughan Williams: Fantasia on Greensleeves | I'm So Excited | Sicilienne (Arr. by Söllscher) | La gazza ladra: Overture,0.33346504,-0.4496771,-0.2963319,-0.37331438,-0.2572795,0.11718698,0.37142834,0.3524618,-0.20788282,0.26721528,-0.050763745,0.01025366
"Chopin: 24 Preludes, Op. 28: No. 7 in A Major | Dolly Suite, Op. 56: I. Berceuse | Flower Dance - Piano Version | La Vierge / Scene 4: The Assumption: Le dernier sommeil de la Vièrge (The Last Sleep of the Virgin) | Eyes Closed",0.076453544,-0.49498114,-0.1951743,-0.4154683,-0.31162003,0.19734333,0.17752366,0.56380105,-0.09357354,0.11026799,-0.14027035,0.11141407
"Piano Concerto No. 3 in C, Op. 26: 1. Andante - Allegro | Bist du bei mir (Formerly Attrib. J.S. Bach as BWV 508, Transcr. for Oboe, Solo Violin, Strings and Basso continuo) | thank u, next | Du bist die Ruh, Op. 59/3, D. 776 | Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",0.26695362,-0.3600431,-0.3263647,-0.46850112,-0.16672274,0.18213466,0.319947,0.35627156,-0.21285318,0.31973997,-0.18509625,-0.032119658
"Ave verum corpus, K.618 (Arr. for Piano by Franz Liszt) | Kinderszenen, Op. 15: 7. Träumerei | Running Up That Hill | Dalibor, Act II, Change of Stage 2: Orchestral | Movement 5 - Pt. 2 - Instrumental",0.28448644,-0.22922209,-0.45894325,-0.16932741,-0.24415393,0.30102333,0.23943053,0.61247516,-0.14197907,0.05687945,-0.08540306,-0.117720336
"Trio Sonata No. 4 in C Major, DürG 13 (Attrib. J.S. Bach as BWV 1037): I. Adagio | I Get To Love You | Bad Habits (arr. string quartet) - Inspired by 'Bridgerton' | Violin Partita No. 3 in E Major, BWV 1006: I. Preludio | Fantasiestücke",0.30625886,-0.2818509,-0.30025035,-0.104562,-0.31795278,0.22072098,0.22109492,0.64907855,-0.06359077,0.24633221,-0.16083278,-0.122858085
"Cavalleria rusticana: Intermezzo | Secunda (Transcr. Trifonov for Piano) - From ""The Elder Scrolls: Skyrim"" | Handel: Suite No. 4 in D Minor, HWV 437: III. Sarabande | Daylight - Instrumental | Flow",0.2068469,-0.2684413,-0.3331798,-0.46906853,-0.20691338,0.3248739,0.31320056,0.49960667,-0.12021761,0.18711488,-0.08542766,0.036050487
"Lyric Pieces, Book 5, Op. 54: Nocturne | Awakening | Nuvole Bianche | How Does a Moment Last Forever (Intro: Days in the Sun/ Outro: Evermore) - Piano Version | Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",0.2660277,-0.21926056,-0.3213381,-0.40226233,-0.28674832,0.26829097,0.43246496,0.4482564,-0.07429972,0.25175896,0.019280288,0.06812988
"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto | I'm Not That Girl (Arr. Piano) - from ""Wicked"" | Symphony No. 3 in A Minor, Op. 56, MWV N 18 ""Schottische"": II. Scherzo. Vivace non troppo - Remastered 2024 | Traitor - Arr. for String Quartet / Inspired by Bridgerton | Schwanenlied",0.29714835,-0.40189046,-0.2943771,-0.22743577,-0.28491753,0.061894532,0.28901485,0.56692344,-0.14433838,0.26779592,-0.15170889,-0.07935643
"Pavane, Op. 50 (arr. H. Busser for cello and piano) | Nisi Dominus, RV 608 - Arr. Cello: 4. Cum dederit dilectis suis (Arr. Cello) | Myfanwy (Arr. for Solo Cello) | Sarabande et rigaudon, Op. 93: Sarabande | Call Out My Name",0.28871587,-0.60161024,-0.33314753,-0.25836578,-0.32078022,0.05777247,0.190847,0.31286022,-0.21119018,0.24918005,-0.16325976,0.05550466
"Trio Sonata for 2 Violins and Continuo in G Minor, HWV 393 ""Dresden"" No. 2: III. Largo (Arr. for Oboe, Violin, Harpsichord and Orchestra by Andreas Tarkmann) | I Capuleti e i Montecchi: Oh quante volte (Arr. for Cello & Orchestra) | 3 Pieces in Old Style: No. 1. Aria | Ave Maria, S. 558/12 | Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen",0.27508527,-0.29569826,-0.28461388,-0.1309596,-0.28409052,0.30945027,0.1384415,0.6264195,-0.064620845,0.2614847,-0.23983464,-0.14363198
"Walk With Us - For Black Lives Matter | Love Me Like I Am | Rivers - Solo Piano Version | Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso | Beethoven: Symphony No. 9 in D Minor, Op. 125: 'Ode to Joy'",0.24799308,-0.22265236,-0.45710945,-0.3047427,-0.36497337,0.30180222,0.31103534,0.48014873,-0.053116966,-0.02706552,0.080233835,0.15981485
"Darkwood 1 | Orphée - Arr. for Piano duet / Act 1: III. La chambre d'Orphée | Suite in D Minor, Op. 16b, R. 211: IV. Romance | Game of Thrones Theme - Piano Version | Piano Sonata No. 12 in F Major, K. 332: II. Adagio",0.3286256,-0.39856246,-0.1798225,-0.115061894,-0.3926032,0.2214886,0.11153219,0.4927023,-0.033452477,0.36310348,-0.30058286,-0.07664866
"Violin Concerto in E Minor, Op. 64, MWV O 14: 2. Andante | Experience | Symphony No. 7 in A Major, Op. 92: II. Allegretto | Symphonic Variations on an African Air, Op. 63 | Comptine d'un autre été : L'Après-midi (Arr. for Guitar by Sérgio Assad) - From ""Amélie""",0.36661962,-0.43162963,-0.26180494,-0.2298571,-0.39571673,0.16521011,0.15404692,0.42698756,-0.054660838,0.31922284,-0.24997942,0.024373502
"Lute Concerto in D Major, RV 93: II. Largo | En nacelle | Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga | Typa Girl - String Quartet Version | The Fabelmans",0.16831738,-0.38164964,-0.1951051,-0.16913468,-0.31727514,0.32404524,0.07510201,0.64101654,-0.06687217,0.21678235,-0.27742547,-0.093261115
"Filma Solo | 24 Preludes, Op. 28: No. 4 in E Minor. Largo | Liebestraum No. 3 in A-Flat Major, S. 541 / 3 | Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""on the G String"" | On the Nature of Daylight",0.36683384,-0.28985617,-0.4745749,0.043402318,-0.15340239,0.23078762,0.0408759,0.61077255,-0.13729973,-0.05399193,-0.1516665,-0.24090022
"Lavender Fields | Cello Suite No. 1 in G Major, BWV 1007: I. Prélude | If I Ain't Got You (Arr. For cello & piano by Wolf Kerschek) | Tchaikovsky: Variations on a Rococo Theme for Cello and Orchestra, Op. 33: Variation III. Andante sostenuto | Pohjola (Arr. for Strings by Carlos Hof)",0.35492733,-0.3663554,-0.35116443,-0.16872993,-0.17108886,0.13461405,0.2924342,0.540907,-0.21285062,0.26264828,-0.11449005,-0.18744661
"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo | Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta | Rainy Day Waltz | Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise"" | The Gadfly Suite, Op. 97a: Introduction",0.2663218,-0.14956038,-0.38246414,-0.054064594,-0.39224628,0.2965628,0.16192037,0.6696941,0.07527437,0.16074155,-0.09325302,0.028059388
A Daydream in Camelot | The Watermill | Catalan Folksong - arr. Pablo Casals (1876-1973) | A Bar Song (Tipsy) | We Found Love,0.108826965,-0.49684638,-0.50272274,-0.27051058,-0.32385466,0.05596167,0.26478428,0.36642033,-0.2930231,0.052068304,-0.1133266,0.03986993
"BIRDS OF A FEATHER - Piano Version | I Want To Know What Love Is | Material Girl | 3 Romances, Op. 22: No. 1, Andante molto (Arr. Knoth for Cello and Piano) | Valse triste, Op. 44 No. 1",0.30602407,-0.24239598,-0.40887028,-0.17015734,-0.28216904,0.2926964,0.266833,0.5714587,-0.11717819,0.21026886,-0.13277474,-0.11329914
"Verdi: Rigoletto, Act III: La donna è mobile | The Rite of Spring: Part One: Adoration of the Earth: Introduction | 4 Sketches, Op. 15: III. Dreaming | Violin Concerto No. 1 in G Minor, Op. 26: II. Adagio | Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",0.33820832,-0.37012437,-0.3527565,-0.13052538,-0.2940352,0.2932553,0.1383382,0.55527675,-0.12841408,0.18585685,-0.20174855,-0.12445264
"Danse Macabre, Op. 40, R.171 | Never Enough (From ""The Greatest Showman"") | Symphony No. 2 in E Minor, Op. 27: III. Adagio | Musiche sacre: No. 23, Canzon à 3 | Butterfly Lovers Violin Concerto: III. Adagio assai doloroso",0.2735218,-0.25233346,-0.39732674,-0.40512538,-0.18126903,0.3575867,0.2036501,0.523009,-0.107113756,0.16845585,-0.15466598,-0.0027760298
"Piano Sonata No. 11 in A Major, K. 331: 3. Alla Turca. Allegretto | The Gadfly Suite, Op. 97a: VIII. Romance | My Immortal | Cello Sonata No. 1 in D Minor, Op. 109: II. Andante | Bluebird",0.19326806,-0.4308697,-0.15097481,-0.015717832,-0.29161844,0.24065337,0.103048086,0.6662375,-0.12635233,0.17553021,-0.2282888,-0.24004184
"Canarios | Piano Concerto in G Major, M. 83: II. Adagio assai | Beautiful Things | The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy | Pachelbel: Canon and Gigue in D Major: Canon",0.27287653,-0.27883372,-0.46096012,-0.32443634,-0.16481696,0.3409824,0.18732299,0.5448368,-0.16204455,0.050251745,-0.14286135,-0.07404924
"Schubert: Rosamunde, Op. 26, D. 797: Ballet Music II | String Quartet No. 13 in B flat, Op. 130: 5. Cavatina ( Adagio molto espressivo) | Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018 | Another Love | Bloodstream - Acoustic Version",-0.014252257,-0.52592576,-0.14435892,-0.32967046,-0.27141672,0.18560429,0.17348784,0.65264755,-0.13573912,0.024809927,-0.102092676,0.0071200794
"Intermezzo (Cavalleria Rusticana) | Suite No. 2 in D Minor BWV 1008.: I. Prélude | As I Walked Out (Arr. for String Quartet by the Danish String Quartet) | December 32nd - Piano Solo Version | Symphony No. 9 in D Minor, Op. 125 ""Choral"": IVc-j. Presto. O Freunde nicht diese Töne – Prestissimo",0.2496355,-0.30281508,-0.44002953,-0.2692361,-0.16427533,0.45071995,0.36228642,0.22921413,-0.3708353,0.008749112,0.033982344,-0.16491044
"Myrthen, Op. 25 - Version for Cello and Piano: XXIV. Du bist wie eine Blume | Piano Concerto No. 1 in B-Flat Minor, Op. 23, TH 55: III. Allegro con fuoco - Live | Sinfonia (3-Part Invention) No. 11 in G Minor, BWV 797 (Transcr. for Harp) | Kinderszenen, Op. 15: 7. Träumerei (Arr. Cello & Piano) | Thaïs, Act II: Méditation",0.3053145,-0.26285952,-0.45853013,-0.24402466,-0.17489387,0.35777104,0.18085118,0.5543701,-0.1552846,0.099115595,-0.14825314,-0.115553014
"Satie / Orch. Ducros: Gymnopédie No. 1 | City of Stars - From ""La La Land"" | Masquerade (Suite): 1. Waltz - Excerpt | Abendlied, Op. 85, No. 12 (Arr. for String Orchestra by Johan Svendsen) | 21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",0.33336958,-0.53296983,-0.23104653,-0.24574214,-0.3509688,-0.03336244,0.19131118,0.39772257,-0.12726097,0.30911168,-0.24530967,0.006219987
"Cello Concerto in B Minor, Op. 104, B. 191: I. Allegro | Run the World | Violin Concerto No. 10 in G Major: Largo | Nocturne No. 2 in E-Flat Major, Op. 9 No. 2 | Die With A Smile",0.024246017,-0.47629485,-0.16361047,-0.43817064,-0.26710436,0.09489792,0.28946427,0.5661383,-0.13236918,0.18939939,-0.089180455,0.088284515
"Bizet: Carmen, WD 31: Prélude | Vivo Por Ella | We Gotta Power (from Dragon Ball Z) (feat. ThatViolaKid) | String Quartet No. 2 in A Minor: II. Andante cantabile (Arr. Colbert for String Ensemble) | Im Abendrot, D. 799 (Transcr. Soltani for Cello and Piano) - Musical Moments",0.27064756,-0.28172967,-0.28891957,-0.13284189,-0.3357967,0.33152643,0.17347163,0.6330011,-0.04183971,0.2264436,-0.1775901,-0.09077008
"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile | Try | Whiffing | Dreamscape | Fracture (Version for Harp)",0.17892817,-0.3118901,-0.26710692,-0.43656263,-0.22421923,0.4214545,0.14195116,0.49533927,-0.08921034,0.21885203,-0.24381943,0.008027639
"Cello Concerto No. 1 In C Major, G. 477: II. Largo | Dido and Aeneas, Z. 626 / Act III: ""When I Am Laid in Earth"" Dido's Lamento (Arr. by Mathieu Herzog for Cello and Strings) | The Hours: An Unwelcome Friend (From ""The Hours"") | A Midsummer Night's Dream, Incidental Music, Op. 61: No. 7, Nocturne. Con moto tranquillo | Symphony No. 5: IV. Adagietto. Sehr langsam",0.36918548,-0.22266966,-0.3424722,-0.08415298,-0.34669667,0.34389612,0.29449928,0.5405409,-0.061464846,0.22246048,-0.06769018,-0.12052124
"saman - string quartet version | Wildest Dreams (Arr. Lawson for Harp) | Suite in D Minor, HWV 437: III. Saraband | Herz und Mund und Tat und Leben, Cantata BWV 147: No. 10 Jesu, Joy of Man's Desiring (Arr. by Guillermo Figueroa) | Sanctuary",0.08924542,-0.38517544,-0.22522356,-0.4859144,-0.17182307,0.29024443,0.24775872,0.5455754,-0.15901296,0.18843712,-0.15221235,-0.0085158795
"Elégie Op. 24 | Galaxy | Oboe Concerto in G Minor, Op. 9, No. 8: II. Adagio | Piano Sonata in E-Flat Major, WoO 47, No. 1, ""Kurfurstensonaten"": II. Andante | He Shall Feed His Flock",0.3818492,-0.34010756,-0.45108208,-0.19335599,-0.26521078,0.23705037,0.2743514,0.44472936,-0.18081366,0.22918333,-0.095055185,-0.061804224
"Glimpse of Us (arr. string quartet) | Serenade No. 13 for Strings in G Major ""Eine kleine Nachtmusik"", K.525: Allegro | Ombra mai fu (Handel's Largo) | The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity | Kaiho",0.13007896,-0.34269828,-0.28034925,-0.5057147,-0.16670354,0.2945292,0.24982731,0.52083796,-0.14868945,0.19272435,-0.15303467,0.020001829
"Dreamland - Solo Piano Version | Minuet in A major, D. 334 | Song of the Birds (Arr. Casals) | Landslide | Carnival of the Animals: Aquarium",0.36270097,-0.29967275,-0.30265507,-0.061312135,-0.2501697,0.29406032,0.14898959,0.59068817,-0.103400216,0.2660887,-0.20989817,-0.1938198
